word_raw,word_index,file_name,text_index,program_name,program_type,full_path
quit,46,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
What,47,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
is,48,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
it,49,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
It,50,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
is,51,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
a,52,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
pod,53,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
The,54,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
pod,55,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
will,56,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
swim,57,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
fast,58,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
The,59,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
pod,60,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
will,61,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
hunt,62,MS-A_02_10_Animals_working_together.txt,MS-A_02_10,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_10_Animals_working_together.txt
Lions,0,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
together,1,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
Mom,2,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
dad,3,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
and,4,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
cub,5,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
are,6,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
in,7,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
a,8,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
pride,9,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
Mom,10,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
and,11,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
dad,12,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
can,13,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
rest,14,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
on,15,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
grass,16,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
Cub,17,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
can,18,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
jump,19,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
and,20,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
jab,21,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
and,22,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
run,23,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
Cub,24,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
can,25,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
nap,26,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
The,27,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
pride,28,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
can,29,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
help,30,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
cub,31,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
Mom,32,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
can,33,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
lick,34,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
cub,35,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
Cub,36,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
will,37,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
look,38,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
for,39,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
mom,40,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
to,41,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
get,42,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
milk,43,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
Quick,44,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
Quick,45,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
Run,46,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
fast,47,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
and,48,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
hunt,49,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
What,50,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
luck,51,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
will,52,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
they,53,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
have,54,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
The,55,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
hunt,56,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
was,57,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
the,58,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
best,59,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
It,60,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
fed,61,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
mom,62,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
dad,63,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
and,64,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
cub,65,MS-A_02_11_Lions_together.txt,MS-A_02_11,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_11_Lions_together.txt
Busy,0,MS-A_02_12_Busy_beavers.txt,MS-A_02_12,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_12_Busy_beavers.txt
beavers,1,MS-A_02_12_Busy_beavers.txt,MS-A_02_12,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_12_Busy_beavers.txt
Cut,2,MS-A_02_12_Busy_beavers.txt,MS-A_02_12,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_12_Busy_beavers.txt
Cut,3,MS-A_02_12_Busy_beavers.txt,MS-A_02_12,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_12_Busy_beavers.txt
Cut,4,MS-A_02_12_Busy_beavers.txt,MS-A_02_12,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_12_Busy_beavers.txt
Crack,5,MS-A_02_12_Busy_beavers.txt,MS-A_02_12,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_12_Busy_beavers.txt
Drop,6,MS-A_02_12_Busy_beavers.txt,MS-A_02_12,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_12_Busy_beavers.txt
Smack,7,MS-A_02_12_Busy_beavers.txt,MS-A_02_12,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_12_Busy_beavers.txt
It,8,MS-A_02_12_Busy_beavers.txt,MS-A_02_12,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_12_Busy_beavers.txt
was,9,MS-A_02_12_Busy_beavers.txt,MS-A_02_12,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_12_Busy_beavers.txt
a,10,MS-A_02_12_Busy_beavers.txt,MS-A_02_12,My_Sidewalks,Decodable,/Users/aliapugh/Library/CloudStorage/Dropbox/ConnTextUL/Programs/Decodable/My_Sidewalks/My_Sidewalks_A/My_Sidewalks_Level_A_Unit_2/MS-A_02_12_Busy_beavers.txt
